CustomerID,LastInvoiceDate,Frequency,Monetary,Recency,rule_code,rule_label,R_Quartile,F_Quartile,M_Quartile,RFMScore,TotalScore,kmeans_cluster,dbscan_cluster
13975,2011-11-08 13:19:00,6,2526.28,30.0,011,High Value,2,1,1,211,4,1,0
13976,2011-05-17 09:13:00,1,357.98,206.0,100,Hibernating,4,4,3,443,11,0,0
13978,2011-11-25 11:36:00,2,196.79000000000002,14.0,000,New/Low Activity,1,3,4,134,8,1,0
13979,2011-09-27 13:32:00,1,869.87,72.0,000,New/Low Activity,3,4,2,342,9,1,0
13980,2011-10-10 13:34:00,1,200.14,59.0,000,New/Low Activity,3,4,4,344,11,1,0
13982,2011-10-31 16:24:00,4,1871.81,38.0,000,New/Low Activity,2,2,1,221,5,1,0
13983,2011-11-10 11:06:00,12,2603.43,29.0,011,High Value,2,1,1,211,4,1,0
13984,2011-11-13 12:38:00,5,920.51,26.0,010,Regular,2,2,2,222,6,1,0
13985,2011-12-05 17:06:00,15,7060.13,3.0,011,High Value,1,1,1,111,3,1,0
13986,2011-11-22 15:00:00,1,320.46,16.0,000,New/Low Activity,1,4,3,143,8,1,0
13988,2011-11-20 10:15:00,6,4147.96,19.0,011,High Value,2,1,1,211,4,1,0
13989,2011-10-05 09:47:00,2,1266.08,65.0,000,New/Low Activity,3,3,2,332,8,1,0
13990,2011-05-10 15:19:00,1,311.3,212.0,100,Hibernating,4,4,3,443,11,0,0
13991,2011-11-27 16:18:00,6,855.97,11.0,010,Regular,1,1,2,112,4,1,0
13992,2011-11-09 15:23:00,1,76.8,29.0,000,New/Low Activity,2,4,4,244,10,1,0
13993,2011-10-28 09:06:00,9,3466.36,42.0,011,High Value,2,1,1,211,4,1,0
13994,2011-12-06 11:05:00,6,2313.14,3.0,011,High Value,1,1,1,111,3,1,0
13995,2011-11-24 14:22:00,5,1393.69,14.0,010,Regular,1,2,2,122,5,1,0
13999,2011-11-29 13:40:00,12,3901.81,9.0,011,High Value,1,1,1,111,3,1,0
14000,2011-05-12 16:50:00,1,635.66,210.0,100,Hibernating,4,4,3,443,11,0,0
14001,2011-10-25 10:31:00,3,2043.0800000000002,45.0,000,New/Low Activity,2,2,1,221,5,1,0
14002,2011-07-28 15:55:00,2,529.73,133.0,100,Hibernating,3,3,3,333,9,1,0
14004,2011-10-27 14:40:00,7,4582.64,42.0,011,High Value,2,1,1,211,4,1,0
14005,2011-11-30 12:41:00,5,2874.72,9.0,011,High Value,1,2,1,121,4,1,0
14006,2011-08-16 09:39:00,3,962.19,115.0,100,Hibernating,3,2,2,322,7,1,0
14009,2011-05-25 15:47:00,2,695.61,197.0,100,Hibernating,4,3,2,432,9,0,0
14012,2011-03-07 12:26:00,1,328.8,277.0,100,Hibernating,4,4,3,443,11,0,0
14013,2011-08-21 15:01:00,3,473.02,109.0,100,Hibernating,3,2,3,323,8,1,0
14014,2011-09-23 13:18:00,1,505.18,76.0,000,New/Low Activity,3,4,3,343,10,1,0
14015,2011-10-18 10:02:00,1,917.34,52.0,000,New/Low Activity,3,4,2,342,9,1,0
14016,2011-07-01 11:29:00,4,4341.21,161.0,101,Promising,4,2,1,421,7,0,-1
14019,2011-10-24 10:13:00,3,1421.61,46.0,000,New/Low Activity,2,2,2,222,6,1,0
14020,2011-11-23 09:22:00,2,642.8,16.0,000,New/Low Activity,1,3,3,133,7,1,0
14021,2011-07-07 15:46:00,3,631.9,154.0,100,Hibernating,4,2,3,423,9,0,0
14022,2011-04-28 14:39:00,1,440.0,224.0,100,Hibernating,4,4,3,443,11,0,0
14023,2011-12-02 13:58:00,2,584.07,6.0,000,New/Low Activity,1,3,3,133,7,1,0
14024,2011-08-10 11:30:00,2,327.7,121.0,100,Hibernating,3,3,3,333,9,1,0
14027,2011-10-10 09:01:00,1,104.82,60.0,000,New/Low Activity,3,4,4,344,11,1,0
14029,2011-10-07 14:46:00,2,467.66,62.0,000,New/Low Activity,3,3,3,333,9,1,0
14030,2011-11-21 16:48:00,8,2360.09,17.0,011,High Value,1,1,1,111,3,1,0
14031,2011-12-02 17:13:00,19,17286.86,6.0,011,High Value,1,1,1,111,3,1,-1
14032,2011-12-07 15:23:00,11,2975.59,1.0,011,High Value,1,1,1,111,3,1,0
14034,2011-11-17 14:02:00,3,651.8199999999999,21.0,000,New/Low Activity,2,2,3,223,7,1,0
14035,2011-11-11 10:03:00,5,1428.02,28.0,010,Regular,2,2,2,222,6,1,0
14036,2011-02-28 09:26:00,1,626.65,284.0,100,Hibernating,4,4,3,443,11,0,0
14037,2011-06-16 13:57:00,2,147.20000000000002,175.0,100,Hibernating,4,3,4,434,11,0,0
14038,2011-09-22 13:37:00,3,1560.38,77.0,000,New/Low Activity,3,2,2,322,7,1,0
14039,2011-11-06 13:48:00,1,152.2,32.0,000,New/Low Activity,2,4,4,244,10,1,0
14040,2011-10-30 12:42:00,12,3614.92,40.0,011,High Value,2,1,1,211,4,1,0
14041,2011-03-18 13:25:00,1,141.41,265.0,100,Hibernating,4,4,4,444,12,0,0
14044,2011-11-13 12:05:00,4,652.82,26.0,000,New/Low Activity,2,2,3,223,7,1,0
14045,2011-08-22 15:27:00,4,1659.75,108.0,100,Hibernating,3,2,2,322,7,1,0
14046,2011-02-28 14:48:00,1,154.99,283.0,100,Hibernating,4,4,4,444,12,0,0
14047,2011-12-01 11:43:00,5,1308.6100000000001,8.0,010,Regular,1,2,2,122,5,1,0
14048,2011-02-07 14:53:00,1,409.93,304.0,100,Hibernating,4,4,3,443,11,0,0
14049,2011-11-23 12:20:00,4,5681.72,16.0,001,At Risk - High Value,1,2,1,121,4,1,0
14050,2011-11-08 10:00:00,2,746.36,31.0,000,New/Low Activity,2,3,2,232,7,1,0
14051,2011-12-09 10:20:00,23,15610.390000000001,0.0,011,High Value,1,1,1,111,3,1,-1
14052,2011-11-20 12:30:00,1,225.36,19.0,000,New/Low Activity,2,4,4,244,10,1,0
14053,2011-08-07 14:27:00,2,260.25,123.0,100,Hibernating,3,3,4,334,10,1,0
14054,2011-10-05 15:49:00,1,92.46,64.0,000,New/Low Activity,3,4,4,344,11,1,0
14055,2011-08-25 15:04:00,1,725.6400000000001,105.0,100,Hibernating,3,4,2,342,9,1,0
14056,2011-12-08 13:36:00,23,8214.65,0.0,011,High Value,1,1,1,111,3,1,-1
14057,2011-11-16 10:32:00,17,6217.96,23.0,011,High Value,2,1,1,211,4,1,0
14059,2011-03-18 10:06:00,1,183.6,266.0,100,Hibernating,4,4,4,444,12,0,0
14060,2011-12-05 12:29:00,19,6140.42,4.0,011,High Value,1,1,1,111,3,1,0
14062,2011-11-30 10:04:00,12,10464.85,9.0,011,High Value,1,1,1,111,3,1,0
14064,2011-11-10 13:14:00,5,1353.74,28.0,010,Regular,2,2,2,222,6,1,0
14066,2011-03-18 12:21:00,1,152.55,266.0,100,Hibernating,4,4,4,444,12,0,0
14067,2011-10-07 10:21:00,2,374.7,63.0,000,New/Low Activity,3,3,3,333,9,1,0
14068,2011-01-23 16:02:00,1,265.85,319.0,100,Hibernating,4,4,4,444,12,0,0
14071,2011-12-06 12:27:00,8,1438.82,3.0,010,Regular,1,1,2,112,4,1,0
14073,2011-11-07 15:49:00,1,151.04,31.0,000,New/Low Activity,2,4,4,244,10,1,0
14075,2011-12-05 08:38:00,3,942.26,4.0,000,New/Low Activity,1,2,2,122,5,1,0
14076,2011-08-02 15:19:00,1,122.47,128.0,100,Hibernating,3,4,4,344,11,1,0
14077,2011-10-30 12:35:00,5,499.41999999999996,40.0,010,Regular,2,2,3,223,7,1,0
14078,2011-08-30 12:16:00,6,1049.37,101.0,110,Potential Loyalist,3,1,2,312,6,1,0
14079,2011-08-07 12:10:00,1,375.1,124.0,100,Hibernating,3,4,3,343,10,1,0
14080,2011-11-07 11:09:00,1,45.599999999999994,32.0,000,New/Low Activity,2,4,4,244,10,1,0
14081,2011-02-10 16:17:00,2,934.52,301.0,100,Hibernating,4,3,2,432,9,0,0
14082,2010-12-10 11:02:00,1,182.25,364.0,100,Hibernating,4,4,4,444,12,0,0
14083,2011-12-05 13:14:00,9,1018.43,3.0,010,Regular,1,1,2,112,4,1,0
14085,2011-12-07 13:46:00,18,4448.54,1.0,011,High Value,1,1,1,111,3,1,0
14087,2011-12-07 12:41:00,1,194.42,2.0,000,New/Low Activity,1,4,4,144,9,1,0
14088,2011-11-29 16:16:00,13,50491.81,9.0,011,High Value,1,1,1,111,3,1,-1
14089,2011-10-14 10:38:00,1,161.0,56.0,000,New/Low Activity,3,4,4,344,11,1,0
14090,2011-01-19 10:51:00,1,76.32000000000001,324.0,100,Hibernating,4,4,4,444,12,0,0
14092,2011-12-02 12:13:00,14,4076.91,7.0,011,High Value,1,1,1,111,3,1,0
14093,2011-11-27 16:27:00,1,442.85,11.0,000,New/Low Activity,1,4,3,143,8,1,0
14096,2011-12-05 17:17:00,17,65164.79,3.0,011,High Value,1,1,1,111,3,2,-1
14098,2011-11-03 10:13:00,1,147.35,36.0,000,New/Low Activity,2,4,4,244,10,1,0
14099,2011-11-23 13:53:00,11,3104.17,15.0,011,High Value,1,1,1,111,3,1,0
14100,2011-07-25 11:01:00,1,194.9,137.0,100,Hibernating,3,4,4,344,11,1,0
14101,2011-09-27 12:28:00,6,5976.79,73.0,011,High Value,3,1,1,311,5,1,-1
14102,2011-12-04 15:38:00,5,1360.28,4.0,010,Regular,1,2,2,122,5,1,0
14104,2011-07-08 12:50:00,2,216.20999999999998,154.0,100,Hibernating,4,3,4,434,11,0,0
14105,2011-04-14 17:58:00,1,1266.23,238.0,100,Hibernating,4,4,2,442,10,0,0
14107,2011-10-19 12:12:00,7,2703.23,51.0,011,High Value,3,1,1,311,5,1,0
14108,2011-11-09 10:41:00,2,597.91,30.0,000,New/Low Activity,2,3,3,233,8,1,0
14109,2011-09-28 10:18:00,1,144.2,72.0,000,New/Low Activity,3,4,4,344,11,1,0
14110,2011-12-06 12:26:00,12,5683.15,3.0,011,High Value,1,1,1,111,3,1,0
14111,2011-11-25 13:44:00,4,692.85,13.0,000,New/Low Activity,1,2,2,122,5,1,0
14112,2011-11-17 12:30:00,7,2915.15,22.0,011,High Value,2,1,1,211,4,1,0
14113,2011-12-06 12:18:00,4,1840.42,3.0,000,New/Low Activity,1,2,1,121,4,1,0
14114,2011-03-11 09:42:00,2,386.53,273.0,100,Hibernating,4,3,3,433,10,0,0
14116,2011-11-20 10:29:00,5,1382.74,19.0,010,Regular,2,2,2,222,6,1,0
14117,2011-07-19 09:49:00,1,90.0,143.0,100,Hibernating,4,4,4,444,12,0,0
14121,2011-12-06 12:19:00,4,2780.15,3.0,001,At Risk - High Value,1,2,1,121,4,1,0
14124,2011-09-16 13:32:00,1,419.58000000000004,83.0,000,New/Low Activity,3,4,3,343,10,1,0
14125,2011-11-29 12:47:00,3,2740.43,10.0,001,At Risk - High Value,1,2,1,121,4,1,0
14126,2011-12-02 11:45:00,3,706.1300000000001,7.0,000,New/Low Activity,1,2,2,122,5,1,0
14127,2011-08-09 10:49:00,3,709.71,122.0,100,Hibernating,3,2,2,322,7,1,0
14128,2011-10-10 12:00:00,2,637.5,60.0,000,New/Low Activity,3,3,3,333,9,1,0
14129,2011-12-08 11:02:00,5,1123.8600000000001,1.0,010,Regular,1,2,2,122,5,1,0
14130,2011-01-24 16:05:00,1,483.86,318.0,100,Hibernating,4,4,3,443,11,0,0
14132,2011-12-07 13:35:00,11,3586.0299999999997,1.0,011,High Value,1,1,1,111,3,1,0
14133,2011-08-02 11:34:00,3,605.64,129.0,100,Hibernating,3,2,3,323,8,1,0
14135,2011-12-08 11:38:00,15,4690.31,1.0,011,High Value,1,1,1,111,3,1,0
14138,2011-12-08 12:44:00,2,982.3800000000001,1.0,000,New/Low Activity,1,3,2,132,6,1,0
14139,2011-10-24 13:34:00,1,415.82,45.0,000,New/Low Activity,2,4,3,243,9,1,0
14140,2011-12-06 09:05:00,2,935.05,3.0,000,New/Low Activity,1,3,2,132,6,1,0
14141,2011-12-07 09:53:00,4,915.13,2.0,000,New/Low Activity,1,2,2,122,5,1,0
14142,2010-12-01 16:33:00,1,311.81,372.0,100,Hibernating,4,4,3,443,11,0,0
14143,2011-07-29 09:48:00,1,115.8,133.0,100,Hibernating,3,4,4,344,11,1,0
14145,2011-10-24 12:10:00,4,3742.2,46.0,001,At Risk - High Value,2,2,1,221,5,1,0
14146,2011-12-01 10:18:00,5,4191.0,8.0,011,High Value,1,2,1,121,4,1,0
14147,2011-09-22 18:10:00,2,483.4,77.0,000,New/Low Activity,3,3,3,333,9,1,0
14148,2011-04-20 12:02:00,1,157.2,233.0,100,Hibernating,4,4,4,444,12,0,0
14149,2011-05-03 09:44:00,1,446.62,220.0,100,Hibernating,4,4,3,443,11,0,0
14150,2011-11-04 10:05:00,2,658.64,35.0,000,New/Low Activity,2,3,3,233,8,1,0
14152,2011-09-25 12:54:00,2,621.29,74.0,000,New/Low Activity,3,3,3,333,9,1,0
14154,2011-04-14 16:26:00,2,1345.62,238.0,100,Hibernating,4,3,2,432,9,0,0
14155,2011-03-18 14:13:00,1,118.75,265.0,100,Hibernating,4,4,4,444,12,0,0
14156,2011-11-30 10:54:00,55,117379.63,9.0,011,High Value,1,1,1,111,3,2,-1
14157,2011-11-20 11:32:00,2,432.88,19.0,000,New/Low Activity,2,3,3,233,8,1,0
14158,2011-10-30 15:08:00,1,507.66,39.0,000,New/Low Activity,2,4,3,243,9,1,0
14159,2011-11-20 12:36:00,11,4693.01,19.0,011,High Value,2,1,1,211,4,1,0
14161,2011-05-08 11:41:00,3,1110.52,215.0,100,Hibernating,4,2,2,422,8,0,0
14162,2011-06-19 11:36:00,2,289.36,173.0,100,Hibernating,4,3,4,434,11,0,0
14163,2011-09-13 15:18:00,4,2445.91,86.0,001,At Risk - High Value,3,2,1,321,6,1,0
14164,2011-09-30 12:24:00,2,1631.77,70.0,000,New/Low Activity,3,3,2,332,8,1,0
14165,2011-03-09 12:39:00,1,122.53999999999999,275.0,100,Hibernating,4,4,4,444,12,0,0
14167,2011-10-31 14:29:00,4,574.84,38.0,000,New/Low Activity,2,2,3,223,7,1,0
14171,2011-09-02 16:43:00,1,363.79,97.0,100,Hibernating,3,4,3,343,10,1,0
14173,2011-11-29 11:54:00,4,450.84,10.0,000,New/Low Activity,1,2,3,123,6,1,0
14174,2011-11-06 13:17:00,1,134.46,32.0,000,New/Low Activity,2,4,4,244,10,1,0
14175,2011-10-11 11:55:00,3,3222.3,59.0,001,At Risk - High Value,3,2,1,321,6,1,0
14176,2011-02-15 13:12:00,4,576.9000000000001,296.0,100,Hibernating,4,2,3,423,9,0,0
14177,2011-09-14 15:11:00,4,559.41,85.0,000,New/Low Activity,3,2,3,323,8,1,0
14178,2011-12-01 12:01:00,7,1620.93,8.0,010,Regular,1,1,2,112,4,1,0
14179,2011-10-30 12:07:00,2,719.78,40.0,000,New/Low Activity,2,3,2,232,7,1,0
14180,2011-11-29 10:56:00,25,4748.52,10.0,011,High Value,1,1,1,111,3,1,1
14184,2011-10-04 12:43:00,1,452.89,66.0,000,New/Low Activity,3,4,3,343,10,1,0
14185,2011-01-12 13:52:00,1,197.65,330.0,100,Hibernating,4,4,4,444,12,0,0
14188,2011-11-09 12:45:00,6,2054.36,30.0,011,High Value,2,1,1,211,4,1,0
14189,2011-12-07 15:55:00,15,4654.08,1.0,011,High Value,1,1,1,111,3,1,0
14191,2011-12-08 09:23:00,13,4684.76,1.0,011,High Value,1,1,1,111,3,1,0
14193,2011-10-03 09:34:00,2,853.39,67.0,000,New/Low Activity,3,3,2,332,8,1,0
14194,2011-12-05 10:38:00,21,11349.52,4.0,011,High Value,1,1,1,111,3,1,-1
14195,2011-05-22 10:29:00,2,1012.0,201.0,100,Hibernating,4,3,2,432,9,0,0
14196,2011-08-25 10:25:00,1,335.52,106.0,100,Hibernating,3,4,3,343,10,1,0
14198,2011-11-21 16:35:00,4,701.4,17.0,000,New/Low Activity,1,2,2,122,5,1,0
14199,2011-05-05 13:44:00,1,185.39999999999998,217.0,100,Hibernating,4,4,4,444,12,0,0
14201,2011-10-10 13:27:00,7,747.44,59.0,010,Regular,3,1,2,312,6,1,0
14204,2011-12-07 13:38:00,1,161.03,1.0,000,New/Low Activity,1,4,4,144,9,1,0
14205,2011-11-23 10:55:00,2,466.7,16.0,000,New/Low Activity,1,3,3,133,7,1,0
14206,2011-04-14 16:38:00,1,328.15999999999997,238.0,100,Hibernating,4,4,3,443,11,0,0
14208,2011-09-06 12:48:00,1,151.74,94.0,100,Hibernating,3,4,4,344,11,1,0
14209,2011-11-29 10:18:00,6,2073.43,10.0,011,High Value,1,1,1,111,3,1,0
14210,2011-08-26 12:36:00,6,1905.8400000000001,105.0,110,Potential Loyalist,3,1,1,311,5,1,0
14211,2011-10-17 13:23:00,9,2241.1,52.0,011,High Value,3,1,1,311,5,1,0
14212,2011-09-11 12:45:00,1,1070.48,89.0,000,New/Low Activity,3,4,2,342,9,1,0
14214,2011-11-09 10:31:00,5,1004.38,30.0,010,Regular,2,2,2,222,6,1,0
14215,2011-11-28 12:19:00,6,1789.72,11.0,010,Regular,1,1,1,111,3,1,0
14216,2011-12-06 14:56:00,4,1839.3,2.0,000,New/Low Activity,1,2,1,121,4,1,0
14217,2011-12-08 11:53:00,17,2004.98,1.0,010,Regular,1,1,1,111,3,1,0
14218,2011-10-28 10:00:00,1,169.48000000000002,42.0,000,New/Low Activity,2,4,4,244,10,1,0
14219,2011-12-05 16:23:00,1,89.94,3.0,000,New/Low Activity,1,4,4,144,9,1,0
14220,2011-04-06 13:23:00,2,632.4,246.0,100,Hibernating,4,3,3,433,10,0,0
14221,2011-10-28 13:42:00,9,3432.8,41.0,011,High Value,2,1,1,211,4,1,0
14222,2011-06-15 16:42:00,1,683.17,176.0,100,Hibernating,4,4,2,442,10,0,0
14223,2011-09-08 13:38:00,3,991.13,91.0,000,New/Low Activity,3,2,2,322,7,1,0
14224,2011-08-21 13:24:00,4,1050.12,109.0,100,Hibernating,3,2,2,322,7,1,0
14226,2011-11-11 11:34:00,5,2232.19,28.0,011,High Value,2,2,1,221,5,1,0
14227,2011-11-13 15:48:00,10,3350.96,25.0,011,High Value,2,1,1,211,4,1,0
14229,2011-10-19 10:04:00,3,1547.2,51.0,000,New/Low Activity,3,2,2,322,7,1,0
14231,2011-06-09 11:05:00,3,925.71,183.0,100,Hibernating,4,2,2,422,8,0,0
14232,2011-10-28 11:09:00,5,2048.07,42.0,010,Regular,2,2,1,221,5,1,0
14233,2011-10-21 15:54:00,4,1462.72,48.0,000,New/Low Activity,2,2,2,222,6,1,0
14234,2011-11-17 17:53:00,4,775.46,21.0,000,New/Low Activity,2,2,2,222,6,1,0
14235,2011-09-25 14:37:00,5,3144.86,74.0,011,High Value,3,2,1,321,6,1,0
14236,2011-09-20 09:13:00,2,490.86,80.0,000,New/Low Activity,3,3,3,333,9,1,0
14237,2010-12-01 13:20:00,1,161.0,372.0,100,Hibernating,4,4,4,444,12,0,0
14238,2011-01-17 14:40:00,1,146.85,325.0,100,Hibernating,4,4,4,444,12,0,0
14239,2011-10-27 14:40:00,11,2380.85,42.0,011,High Value,2,1,1,211,4,1,0
14240,2011-11-09 13:45:00,2,890.34,29.0,000,New/Low Activity,2,3,2,232,7,1,0
14241,2011-06-09 11:46:00,1,213.70000000000002,183.0,100,Hibernating,4,4,4,444,12,0,0
14242,2011-04-19 11:46:00,2,280.55,234.0,100,Hibernating,4,3,4,434,11,0,0
14243,2011-12-01 11:12:00,10,2588.77,8.0,011,High Value,1,1,1,111,3,1,0
14245,2011-05-04 08:40:00,2,1693.45,219.0,100,Hibernating,4,3,1,431,8,0,0
14246,2011-08-21 11:50:00,3,1474.06,110.0,100,Hibernating,3,2,2,322,7,1,0
14247,2011-03-06 15:21:00,1,136.76999999999998,277.0,100,Hibernating,4,4,4,444,12,0,0
14248,2011-01-25 14:45:00,1,302.58,317.0,100,Hibernating,4,4,4,444,12,0,0
14250,2011-12-02 14:30:00,3,1904.05,6.0,000,New/Low Activity,1,2,1,121,4,1,0
14251,2011-12-08 08:32:00,5,2879.7000000000003,1.0,011,High Value,1,2,1,121,4,1,0
14256,2011-03-24 13:17:00,2,969.0600000000001,259.0,100,Hibernating,4,3,2,432,9,0,0
14257,2011-10-06 16:54:00,5,3099.7200000000003,63.0,011,High Value,3,2,1,321,6,1,0
14258,2011-11-30 15:27:00,9,12669.98,8.0,011,High Value,1,1,1,111,3,1,-1
14259,2011-07-21 10:44:00,1,120.0,141.0,100,Hibernating,3,4,4,344,11,0,0
14261,2011-10-20 10:04:00,2,1163.45,50.0,000,New/Low Activity,2,3,2,232,7,1,0
14262,2011-12-01 14:17:00,8,2618.23,7.0,011,High Value,1,1,1,111,3,1,0
14264,2011-07-08 10:20:00,2,333.97,154.0,100,Hibernating,4,3,3,433,10,0,0
14265,2011-08-22 13:32:00,2,530.18,108.0,100,Hibernating,3,3,3,333,9,1,0
14267,2011-06-30 10:09:00,3,1516.24,162.0,100,Hibernating,4,2,2,422,8,0,0
14270,2011-01-12 09:33:00,1,492.65000000000003,331.0,100,Hibernating,4,4,3,443,11,0,0
14271,2011-04-28 12:47:00,1,112.32,225.0,100,Hibernating,4,4,4,444,12,0,0
14272,2011-09-27 10:08:00,2,437.96,73.0,000,New/Low Activity,3,3,3,333,9,1,0
14273,2011-10-19 13:20:00,4,559.97,50.0,000,New/Low Activity,2,2,3,223,7,1,0
14276,2011-09-02 09:45:00,3,1119.74,98.0,100,Hibernating,3,2,2,322,7,1,0
14277,2011-11-24 15:01:00,3,4216.2,14.0,001,At Risk - High Value,1,2,1,121,4,1,0
14280,2011-05-27 10:37:00,1,134.04,196.0,100,Hibernating,4,4,4,444,12,0,0
14282,2011-12-06 17:04:00,15,3729.34,2.0,011,High Value,1,1,1,111,3,1,0
14284,2011-11-09 08:11:00,2,595.25,30.0,000,New/Low Activity,2,3,3,233,8,1,0
14285,2011-11-18 14:50:00,4,1910.01,20.0,000,New/Low Activity,2,2,1,221,5,1,0
14286,2011-11-16 10:34:00,3,4628.75,23.0,001,At Risk - High Value,2,2,1,221,5,1,0
14287,2011-12-01 13:25:00,3,176.63,7.0,000,New/Low Activity,1,2,4,124,7,1,0
14288,2011-05-10 13:22:00,1,426.6,212.0,100,Hibernating,4,4,3,443,11,0,0
14289,2011-12-01 11:44:00,6,911.26,8.0,010,Regular,1,1,2,112,4,1,0
14290,2011-11-28 14:02:00,5,2314.65,10.0,011,High Value,1,2,1,121,4,1,0
14291,2011-12-08 10:26:00,11,3883.25,1.0,011,High Value,1,1,1,111,3,1,0
14292,2011-12-02 11:50:00,9,4871.93,7.0,011,High Value,1,1,1,111,3,1,0
14293,2011-12-06 15:17:00,4,1046.56,2.0,000,New/Low Activity,1,2,2,122,5,1,0
14295,2011-10-30 15:50:00,1,166.20000000000002,39.0,000,New/Low Activity,2,4,4,244,10,1,0
14297,2011-11-22 09:06:00,4,1305.33,17.0,000,New/Low Activity,1,2,2,122,5,1,0
14298,2011-12-01 13:12:00,44,51527.3,7.0,011,High Value,1,1,1,111,3,2,-1
14299,2011-12-01 16:05:00,9,3965.62,7.0,011,High Value,1,1,1,111,3,1,0
14300,2011-11-21 08:57:00,1,43.2,18.0,000,New/Low Activity,2,4,4,244,10,1,0
14301,2011-08-14 15:33:00,1,640.14,116.0,100,Hibernating,3,4,3,343,10,1,0
14304,2011-05-01 11:50:00,1,383.45,222.0,100,Hibernating,4,4,3,443,11,0,0
14305,2011-09-29 15:29:00,3,1858.96,70.0,000,New/Low Activity,3,2,1,321,6,1,0
14306,2011-10-19 13:23:00,2,2093.32,50.0,001,At Risk - High Value,2,3,1,231,6,1,0
14307,2011-09-12 09:38:00,6,2995.72,88.0,011,High Value,3,1,1,311,5,1,0
14309,2011-12-01 13:33:00,9,2352.53,7.0,011,High Value,1,1,1,111,3,1,0
14311,2011-04-11 10:14:00,1,310.26,242.0,100,Hibernating,4,4,3,443,11,0,0
14312,2011-10-24 09:46:00,6,1611.59,46.0,010,Regular,2,1,2,212,5,1,0
14314,2011-08-25 10:39:00,1,120.0,106.0,100,Hibernating,3,4,4,344,11,1,0
14315,2011-10-26 12:06:00,6,2481.13,44.0,011,High Value,2,1,1,211,4,1,0
14317,2011-10-06 10:44:00,1,508.58000000000004,64.0,000,New/Low Activity,3,4,3,343,10,1,0
14320,2011-05-17 09:24:00,2,477.79,206.0,100,Hibernating,4,3,3,433,10,0,0
14321,2011-11-29 09:47:00,5,1530.75,10.0,010,Regular,1,2,2,122,5,1,0
14323,2011-08-17 11:37:00,2,605.0600000000001,114.0,100,Hibernating,3,3,3,333,9,1,0
14326,2011-04-11 15:04:00,1,183.85,241.0,100,Hibernating,4,4,4,444,12,0,0
14327,2011-06-29 13:58:00,1,311.65,162.0,100,Hibernating,4,4,3,443,11,0,0
14329,2011-11-22 15:50:00,7,5014.84,16.0,011,High Value,1,1,1,111,3,1,0
14331,2011-08-07 13:17:00,2,462.65999999999997,123.0,100,Hibernating,3,3,3,333,9,1,0
14332,2011-11-17 11:54:00,3,866.31,22.0,000,New/Low Activity,2,2,2,222,6,1,0
14333,2011-10-03 10:38:00,1,415.2,67.0,000,New/Low Activity,3,4,3,343,10,1,0
14334,2011-11-23 10:01:00,8,2552.21,16.0,011,High Value,1,1,1,111,3,1,0
14335,2011-11-23 13:41:00,2,468.26,15.0,000,New/Low Activity,1,3,3,133,7,1,0
14336,2011-11-23 11:40:00,4,1614.91,16.0,000,New/Low Activity,1,2,2,122,5,1,0
14338,2011-07-01 14:08:00,2,588.22,160.0,100,Hibernating,4,3,3,433,10,0,0
14339,2011-04-11 11:06:00,1,309.52,242.0,100,Hibernating,4,4,3,443,11,0,0
14340,2011-05-05 09:44:00,1,134.7,218.0,100,Hibernating,4,4,4,444,12,0,0
14341,2011-10-25 15:48:00,8,2182.28,44.0,011,High Value,2,1,1,211,4,1,0
14342,2011-11-18 13:21:00,4,668.5600000000001,20.0,000,New/Low Activity,2,2,3,223,7,1,0
14344,2011-08-04 13:51:00,8,889.9300000000001,126.0,110,Potential Loyalist,3,1,2,312,6,1,-1
14345,2011-11-01 09:51:00,1,108.97999999999999,38.0,000,New/Low Activity,2,4,4,244,10,1,0
14346,2011-08-11 09:47:00,2,1021.58,120.0,100,Hibernating,3,3,2,332,8,1,0
14348,2011-03-24 16:23:00,1,409.57,259.0,100,Hibernating,4,4,3,443,11,0,0
14349,2011-11-29 15:39:00,1,133.5,9.0,000,New/Low Activity,1,4,4,144,9,1,0
14350,2011-03-10 14:14:00,1,282.93,273.0,100,Hibernating,4,4,4,444,12,0,0
14351,2011-06-28 11:56:00,1,51.0,164.0,100,Hibernating,4,4,4,444,12,0,0
14352,2011-07-05 15:41:00,4,1078.96,156.0,100,Hibernating,4,2,2,422,8,0,0
14353,2011-05-08 16:06:00,1,90.6,214.0,100,Hibernating,4,4,4,444,12,0,0
14354,2011-12-04 11:32:00,2,163.62,5.0,000,New/Low Activity,1,3,4,134,8,1,0
14355,2010-12-09 12:16:00,1,174.4,365.0,100,Hibernating,4,4,4,444,12,0,0
14356,2011-09-21 09:18:00,2,701.23,79.0,000,New/Low Activity,3,3,2,332,8,1,0
14357,2011-10-27 16:23:00,1,225.77,42.0,000,New/Low Activity,2,4,4,244,10,1,0
14359,2011-11-20 13:17:00,3,912.18,18.0,000,New/Low Activity,2,2,2,222,6,1,0
14360,2011-11-08 09:12:00,4,2128.23,31.0,001,At Risk - High Value,2,2,1,221,5,1,0
14362,2011-11-17 15:08:00,1,161.2,21.0,000,New/Low Activity,2,4,4,244,10,1,0
14364,2011-08-23 11:01:00,8,3717.35,108.0,111,Loyal,3,1,1,311,5,1,-1
